transaction_id,merchant_id,customer_id,amount,payment_method,status,hour,retry_count,checkout_started,checkout_completed,revenue,revenue_lost
TXN000332,M001,C003104,501.19,UPI,captured,23,0,1,1,501.19,0.0
TXN000333,M005,C005867,694.12,UPI,captured,16,0,1,1,694.12,0.0
TXN000334,M004,C005531,919.34,UPI,captured,11,1,1,1,919.34,0.0
TXN000335,M002,C003089,3753.97,NETBANKING,captured,21,0,1,1,3753.97,0.0
TXN000336,M001,C008092,1299.05,UPI,captured,11,0,1,1,1299.05,0.0
TXN000337,M004,C006745,1492.18,UPI,failed,20,0,1,1,0.0,1492.18
TXN000338,M005,C005172,1860.42,CARD,captured,23,0,1,1,1860.42,0.0
TXN000339,M004,C004466,4088.51,UPI,failed,15,0,0,0,0.0,4088.51
TXN000340,M001,C008356,1432.21,CARD,captured,21,0,1,1,1432.21,0.0
TXN000341,M004,C006594,326.29,CARD,captured,2,1,1,1,326.29,0.0
TXN000342,M003,C006688,1482.59,UPI,captured,0,0,1,1,1482.59,0.0
TXN000343,M004,C000351,4240.29,CARD,captured,18,1,1,1,4240.29,0.0
TXN000344,M002,C006523,2236.85,CARD,failed,18,2,1,0,0.0,2236.85
TXN000345,M002,C000201,1590.85,CARD,captured,0,0,1,1,1590.85,0.0
TXN000346,M003,C007275,1777.55,CARD,failed,19,0,1,0,0.0,1777.55
TXN000347,M001,C002553,308.05,UPI,captured,0,2,1,1,308.05,0.0
TXN000348,M002,C007156,275.54,UPI,captured,13,2,1,1,275.54,0.0
TXN000349,M005,C007552,2738.84,UPI,captured,14,0,1,1,2738.84,0.0
TXN000350,M002,C001052,3746.36,WALLET,failed,8,0,1,0,0.0,3746.36
TXN000351,M002,C008479,809.49,UPI,captured,22,0,1,1,809.49,0.0
TXN000352,M001,C007511,1563.42,UPI,captured,21,0,1,1,1563.42,0.0
TXN000353,M004,C009988,2200.93,NETBANKING,captured,15,0,1,1,2200.93,0.0
TXN000354,M002,C003559,5054.59,UPI,failed,19,0,1,1,0.0,5054.59
TXN000355,M003,C008299,1256.45,NETBANKING,captured,0,0,1,1,1256.45,0.0
TXN000356,M004,C002554,2416.85,UPI,captured,17,2,1,1,2416.85,0.0
TXN000357,M005,C003514,6598.18,UPI,captured,0,0,1,1,6598.18,0.0
TXN000358,M001,C008309,1070.24,CARD,captured,21,1,1,1,1070.24,0.0
TXN000359,M005,C009461,1410.69,CARD,captured,16,1,1,1,1410.69,0.0
TXN000360,M004,C006223,553.1,UPI,captured,16,1,1,1,553.1,0.0
TXN000361,M004,C008933,575.81,UPI,captured,7,0,1,1,575.81,0.0
TXN000362,M004,C007654,2698.25,CARD,captured,15,1,1,1,2698.25,0.0
TXN000363,M005,C000023,3481.1,NETBANKING,captured,19,0,0,0,3481.1,0.0
TXN000364,M004,C000361,3397.86,UPI,captured,10,3,1,1,3397.86,0.0
TXN000365,M005,C004796,586.1,CARD,captured,17,2,1,1,586.1,0.0
TXN000366,M004,C001451,1136.2,CARD,captured,11,0,1,1,1136.2,0.0
TXN000367,M003,C008409,1964.08,WALLET,captured,19,0,0,0,1964.08,0.0
TXN000368,M004,C005786,216.8,UPI,captured,17,1,1,1,216.8,0.0
TXN000369,M005,C002755,1930.6,UPI,captured,22,0,1,1,1930.6,0.0
TXN000370,M002,C000628,6029.23,UPI,captured,5,1,1,1,6029.23,0.0
TXN000371,M004,C003268,3325.43,UPI,captured,16,0,1,1,3325.43,0.0
TXN000372,M002,C000567,194.76,UPI,captured,22,0,1,1,194.76,0.0
TXN000373,M003,C003759,1840.65,UPI,captured,10,0,1,1,1840.65,0.0
TXN000374,M001,C002021,1592.04,UPI,captured,11,1,1,1,1592.04,0.0
TXN000375,M003,C003531,1664.58,UPI,captured,23,0,1,1,1664.58,0.0
TXN000376,M004,C002507,1459.29,NETBANKING,captured,9,0,1,1,1459.29,0.0
TXN000377,M002,C004410,1031.57,NETBANKING,captured,10,1,1,1,1031.57,0.0
TXN000378,M002,C008921,208.45,UPI,captured,15,0,1,1,208.45,0.0
TXN000379,M005,C003329,1717.69,UPI,failed,6,0,1,0,0.0,1717.69
TXN000380,M002,C000474,2212.56,WALLET,captured,11,0,1,1,2212.56,0.0
TXN000381,M005,C000606,858.95,CARD,captured,14,0,1,1,858.95,0.0
TXN000382,M001,C009435,3666.01,UPI,captured,17,0,1,1,3666.01,0.0
TXN000383,M004,C005684,360.63,NETBANKING,captured,12,0,0,0,360.63,0.0
TXN000384,M005,C003603,336.89,UPI,captured,8,1,0,0,336.89,0.0
TXN000385,M001,C007405,1433.67,NETBANKING,captured,8,1,1,1,1433.67,0.0
TXN000386,M002,C003755,776.37,UPI,captured,14,0,1,1,776.37,0.0
TXN000387,M002,C004371,2915.02,CARD,captured,11,0,0,0,2915.02,0.0
TXN000388,M001,C003879,951.41,CARD,captured,18,0,1,1,951.41,0.0
TXN000389,M002,C003744,3969.64,UPI,captured,5,0,1,1,3969.64,0.0
TXN000390,M001,C004848,751.73,CARD,captured,5,0,1,1,751.73,0.0
TXN000391,M005,C005679,1502.62,UPI,captured,11,0,1,1,1502.62,0.0
TXN000392,M005,C006098,273.8,CARD,captured,20,0,0,0,273.8,0.0
TXN000393,M001,C000676,1283.56,UPI,failed,20,3,1,1,0.0,1283.56
TXN000394,M005,C004054,1419.64,UPI,captured,17,0,1,1,1419.64,0.0
TXN000395,M005,C000710,3525.1,CARD,captured,20,0,1,1,3525.1,0.0
TXN000396,M005,C000923,399.87,WALLET,captured,3,0,1,1,399.87,0.0
TXN000397,M003,C003400,1068.07,UPI,captured,4,0,1,1,1068.07,0.0
TXN000398,M004,C000408,4282.39,UPI,captured,15,0,1,1,4282.39,0.0
TXN000399,M002,C001110,4761.46,UPI,captured,6,1,1,1,4761.46,0.0
TXN000400,M003,C003593,687.12,UPI,captured,10,0,1,1,687.12,0.0
TXN000401,M005,C009981,773.9,CARD,captured,23,1,1,1,773.9,0.0
TXN000402,M001,C003960,343.87,CARD,captured,7,0,1,1,343.87,0.0
TXN000403,M005,C006642,245.08,UPI,captured,14,1,1,1,245.08,0.0
TXN000404,M004,C001491,981.32,UPI,captured,13,0,1,1,981.32,0.0
TXN000405,M005,C004201,799.33,CARD,failed,22,1,1,0,0.0,799.33
TXN000406,M001,C001482,6968.92,UPI,captured,16,2,1,1,6968.92,0.0
TXN000407,M004,C001281,1769.0,UPI,captured,11,1,1,1,1769.0,0.0
TXN000408,M005,C004855,1133.53,UPI,failed,18,2,1,0,0.0,1133.53
TXN000409,M004,C009067,2263.8,CARD,captured,19,0,1,1,2263.8,0.0
TXN000410,M002,C008056,3049.6,WALLET,captured,3,0,1,1,3049.6,0.0
TXN000411,M002,C008304,3536.67,NETBANKING,captured,12,0,1,1,3536.67,0.0
TXN000412,M005,C006167,1648.57,UPI,failed,14,0,0,0,0.0,1648.57
TXN000413,M004,C007081,1314.35,UPI,captured,18,0,1,1,1314.35,0.0
TXN000414,M001,C008062,1520.13,NETBANKING,captured,20,0,1,1,1520.13,0.0
TXN000415,M005,C006459,1278.22,CARD,captured,0,2,0,0,1278.22,0.0
TXN000416,M002,C008394,877.1,UPI,captured,4,1,1,1,877.1,0.0
TXN000417,M002,C009187,3085.76,CARD,failed,6,2,0,0,0.0,3085.76
TXN000418,M005,C004753,1147.93,UPI,captured,23,0,1,1,1147.93,0.0
TXN000419,M004,C001532,594.98,WALLET,captured,20,0,0,0,594.98,0.0
TXN000420,M002,C009582,1361.66,NETBANKING,failed,8,3,0,0,0.0,1361.66
TXN000421,M004,C008723,2376.37,NETBANKING,captured,9,3,1,1,2376.37,0.0
TXN000422,M002,C001618,417.9,UPI,captured,14,0,1,1,417.9,0.0
TXN000423,M002,C005155,1080.2,UPI,captured,6,0,1,1,1080.2,0.0
TXN000424,M003,C005655,705.08,CARD,captured,20,0,1,1,705.08,0.0
TXN000425,M002,C008557,7678.3,UPI,captured,12,1,1,1,7678.3,0.0
TXN000426,M001,C003372,1441.45,CARD,captured,4,1,1,1,1441.45,0.0
TXN000427,M005,C006560,4636.69,CARD,failed,12,0,0,0,0.0,4636.69
TXN000428,M005,C005466,1628.31,UPI,captured,6,0,0,0,1628.31,0.0
TXN000429,M004,C001373,1748.93,UPI,captured,4,0,1,1,1748.93,0.0
TXN000430,M002,C002238,1275.21,NETBANKING,captured,19,0,1,1,1275.21,0.0
TXN000431,M001,C003475,1120.57,UPI,captured,4,2,1,1,1120.57,0.0
TXN000432,M004,C004445,1262.57,UPI,captured,3,2,1,1,1262.57,0.0
TXN000433,M003,C004469,791.63,UPI,captured,1,0,1,1,791.63,0.0
TXN000434,M004,C005759,1327.63,CARD,captured,21,1,1,1,1327.63,0.0
TXN000435,M004,C003577,365.42,CARD,failed,13,0,1,0,0.0,365.42
TXN000436,M002,C003976,1538.8,CARD,captured,4,2,1,1,1538.8,0.0
TXN000437,M003,C009177,510.88,UPI,captured,10,0,1,1,510.88,0.0
TXN000438,M004,C005675,1444.54,CARD,captured,17,0,1,1,1444.54,0.0
TXN000439,M001,C001527,1731.54,CARD,captured,20,0,1,1,1731.54,0.0
TXN000440,M001,C006790,4161.6,CARD,captured,22,2,1,1,4161.6,0.0
TXN000441,M005,C001037,1725.75,CARD,captured,9,2,1,1,1725.75,0.0
TXN000442,M003,C004619,1082.38,UPI,captured,9,0,1,1,1082.38,0.0
TXN000443,M003,C002231,809.9,NETBANKING,captured,21,0,0,0,809.9,0.0
TXN000444,M005,C001043,2375.72,UPI,captured,11,2,1,1,2375.72,0.0
TXN000445,M004,C007942,1237.32,UPI,captured,1,0,1,1,1237.32,0.0
TXN000446,M003,C006169,733.68,CARD,captured,23,1,1,1,733.68,0.0
TXN000447,M001,C001330,1514.3,WALLET,captured,10,2,1,1,1514.3,0.0
TXN000448,M001,C003656,303.22,UPI,failed,7,1,1,0,0.0,303.22
TXN000449,M002,C005554,1427.95,UPI,captured,0,0,1,1,1427.95,0.0
TXN000450,M003,C005542,717.42,UPI,captured,18,0,1,1,717.42,0.0
TXN000451,M004,C003906,1031.66,UPI,captured,2,0,1,1,1031.66,0.0
TXN000452,M005,C001081,6603.5,NETBANKING,captured,6,0,1,1,6603.5,0.0
TXN000453,M005,C000824,908.48,NETBANKING,captured,9,0,1,1,908.48,0.0
TXN000454,M004,C003620,2519.63,CARD,captured,23,0,1,1,2519.63,0.0
TXN000455,M002,C003251,3100.66,UPI,captured,1,1,1,1,3100.66,0.0
TXN000456,M005,C002116,2651.84,UPI,failed,1,2,1,0,0.0,2651.84
TXN000457,M003,C003568,1802.5,UPI,captured,20,3,1,1,1802.5,0.0
TXN000458,M002,C005121,552.19,CARD,captured,2,1,1,1,552.19,0.0
TXN000459,M003,C008240,795.97,WALLET,captured,11,0,1,1,795.97,0.0
TXN000460,M001,C001441,527.1,CARD,captured,0,2,1,1,527.1,0.0
TXN000461,M002,C000945,1010.74,UPI,captured,6,3,1,1,1010.74,0.0
TXN000462,M005,C003269,1020.19,CARD,captured,11,0,1,1,1020.19,0.0
TXN000463,M002,C003120,644.83,CARD,captured,0,2,1,1,644.83,0.0
TXN000464,M002,C006073,2075.34,CARD,captured,1,3,1,1,2075.34,0.0
TXN000465,M002,C008547,902.58,UPI,captured,21,0,1,1,902.58,0.0
TXN000466,M002,C003306,1002.04,CARD,captured,22,0,1,1,1002.04,0.0
TXN000467,M003,C004796,381.81,CARD,captured,13,1,0,0,381.81,0.0
TXN000468,M001,C001918,1415.76,WALLET,captured,21,0,1,1,1415.76,0.0
TXN000469,M004,C006770,1242.18,UPI,captured,18,0,0,0,1242.18,0.0
TXN000470,M002,C000369,829.16,UPI,captured,2,0,1,1,829.16,0.0
TXN000471,M005,C001193,1816.92,NETBANKING,failed,2,2,1,0,0.0,1816.92
TXN000472,M002,C001387,1473.05,UPI,failed,19,0,1,0,0.0,1473.05
TXN000473,M005,C007345,2143.21,WALLET,captured,10,1,1,1,2143.21,0.0
TXN000474,M003,C002548,2221.92,UPI,captured,9,0,1,1,2221.92,0.0
TXN000475,M005,C004800,2373.32,UPI,captured,16,2,1,1,2373.32,0.0
TXN000476,M004,C006316,5089.61,CARD,captured,14,0,1,1,5089.61,0.0
TXN000477,M001,C001554,1484.57,WALLET,captured,16,0,1,1,1484.57,0.0
TXN000478,M005,C002811,628.38,UPI,captured,4,0,1,1,628.38,0.0
TXN000479,M005,C000112,949.6,CARD,captured,7,1,1,1,949.6,0.0
TXN000480,M001,C004073,970.1,UPI,failed,2,1,1,0,0.0,970.1
TXN000481,M004,C001064,641.72,UPI,captured,22,2,1,1,641.72,0.0
TXN000482,M002,C004198,179.35,CARD,captured,1,0,1,1,179.35,0.0
TXN000483,M005,C001393,1611.59,UPI,captured,21,0,1,1,1611.59,0.0
TXN000484,M001,C001198,1376.0,UPI,captured,6,0,0,0,1376.0,0.0
TXN000485,M003,C000341,6192.69,CARD,captured,12,1,1,1,6192.69,0.0
TXN000486,M001,C005016,5885.98,UPI,captured,5,0,1,1,5885.98,0.0
TXN000487,M003,C002862,2307.36,UPI,captured,17,0,1,1,2307.36,0.0
TXN000488,M004,C009398,2100.95,UPI,captured,4,0,1,1,2100.95,0.0
TXN000489,M002,C008020,689.72,UPI,captured,16,2,1,1,689.72,0.0
TXN000490,M001,C005795,1557.61,WALLET,captured,19,2,1,1,1557.61,0.0
TXN000491,M005,C009767,1220.2,UPI,captured,13,0,1,1,1220.2,0.0
TXN000492,M004,C003307,1505.11,UPI,captured,23,0,1,1,1505.11,0.0
TXN000493,M001,C006363,724.05,CARD,captured,4,0,1,1,724.05,0.0
TXN000494,M005,C009733,1872.99,UPI,failed,6,0,1,0,0.0,1872.99
TXN000495,M001,C006309,447.88,WALLET,captured,21,2,1,1,447.88,0.0
TXN000496,M003,C003585,15190.03,WALLET,captured,1,0,0,0,15190.03,0.0
TXN000497,M001,C006525,4262.68,UPI,captured,20,0,1,1,4262.68,0.0
TXN000498,M001,C005304,3872.98,CARD,captured,17,0,1,1,3872.98,0.0
TXN000499,M001,C001927,482.85,NETBANKING,captured,5,0,1,1,482.85,0.0
TXN000500,M004,C003520,366.29,UPI,captured,8,0,1,1,366.29,0.0
TXN000501,M001,C007788,1668.73,UPI,captured,17,1,1,1,1668.73,0.0
TXN000502,M005,C009598,1049.89,NETBANKING,captured,23,0,1,1,1049.89,0.0
TXN000503,M003,C007550,5873.35,UPI,captured,16,1,1,1,5873.35,0.0
TXN000504,M003,C002014,2213.25,WALLET,captured,3,0,1,1,2213.25,0.0
TXN000505,M001,C000448,1295.96,CARD,captured,23,3,1,1,1295.96,0.0
TXN000506,M004,C001721,4376.07,CARD,captured,23,0,1,1,4376.07,0.0
TXN000507,M004,C004094,1549.52,CARD,captured,9,0,1,1,1549.52,0.0
TXN000508,M005,C000034,1608.72,CARD,failed,13,0,1,0,0.0,1608.72
TXN000509,M001,C000497,3083.12,NETBANKING,captured,7,1,0,0,3083.12,0.0
TXN000510,M003,C001404,778.99,WALLET,captured,19,0,1,1,778.99,0.0
TXN000511,M004,C003220,3025.87,UPI,captured,22,0,1,1,3025.87,0.0
TXN000512,M001,C008078,2106.58,WALLET,captured,1,0,1,1,2106.58,0.0
TXN000513,M004,C002711,641.25,NETBANKING,captured,20,0,0,0,641.25,0.0
TXN000514,M004,C009795,6415.31,UPI,failed,18,0,1,1,0.0,6415.31
TXN000515,M003,C005671,928.92,UPI,captured,0,0,0,0,928.92,0.0
TXN000516,M002,C005219,362.28,UPI,captured,6,0,0,0,362.28,0.0
TXN000517,M005,C003603,719.05,CARD,captured,22,0,0,0,719.05,0.0
TXN000518,M005,C006105,584.89,CARD,captured,7,2,1,1,584.89,0.0
TXN000519,M003,C004097,1566.43,CARD,failed,4,1,1,0,0.0,1566.43
TXN000520,M004,C002335,4905.02,UPI,captured,13,0,1,1,4905.02,0.0
TXN000521,M001,C006117,1634.28,CARD,captured,6,0,1,1,1634.28,0.0
TXN000522,M004,C001280,4763.27,UPI,failed,23,2,1,0,0.0,4763.27
TXN000523,M003,C003246,3144.12,UPI,captured,15,0,1,1,3144.12,0.0
TXN000524,M005,C004950,158.67,UPI,captured,15,0,1,1,158.67,0.0
TXN000525,M004,C000050,2750.6,CARD,captured,13,0,1,1,2750.6,0.0
TXN000526,M005,C005652,841.52,NETBANKING,captured,21,2,1,1,841.52,0.0
TXN000527,M001,C009967,2018.61,UPI,captured,2,0,1,1,2018.61,0.0
TXN000528,M005,C007211,1278.83,UPI,captured,14,0,1,1,1278.83,0.0
TXN000529,M005,C003589,12442.96,UPI,captured,23,1,1,1,12442.96,0.0
TXN000530,M002,C004047,1898.57,CARD,captured,17,0,1,1,1898.57,0.0
TXN000531,M002,C000066,2136.75,CARD,captured,14,1,1,1,2136.75,0.0
TXN000532,M002,C006540,3173.54,UPI,captured,17,0,1,1,3173.54,0.0
TXN000533,M005,C005371,406.96,CARD,captured,10,0,1,1,406.96,0.0
TXN000534,M003,C004224,3186.78,WALLET,captured,11,0,1,1,3186.78,0.0
TXN000535,M005,C000188,1127.23,CARD,captured,13,0,1,1,1127.23,0.0
TXN000536,M003,C005303,770.35,CARD,captured,8,0,1,1,770.35,0.0
TXN000537,M003,C002889,2581.24,UPI,failed,21,0,1,1,0.0,2581.24
TXN000538,M002,C004858,407.22,WALLET,captured,13,2,1,1,407.22,0.0
TXN000539,M004,C000667,2838.84,UPI,captured,0,0,1,1,2838.84,0.0
TXN000540,M001,C007580,1180.88,UPI,captured,1,0,1,1,1180.88,0.0
TXN000541,M002,C009125,1236.31,CARD,captured,4,0,1,1,1236.31,0.0
TXN000542,M002,C005139,222.44,UPI,captured,8,0,1,1,222.44,0.0
TXN000543,M004,C003853,2752.7,UPI,captured,16,0,1,1,2752.7,0.0
TXN000544,M001,C004141,1632.88,NETBANKING,captured,19,0,1,1,1632.88,0.0
TXN000545,M005,C000618,921.74,UPI,captured,4,0,0,0,921.74,0.0
TXN000546,M005,C000793,637.82,UPI,failed,21,0,1,1,0.0,637.82
TXN000547,M002,C009443,2503.05,UPI,captured,3,1,1,1,2503.05,0.0
TXN000548,M001,C002445,1769.67,UPI,captured,3,0,1,1,1769.67,0.0
TXN000549,M002,C004234,1345.0,CARD,captured,0,0,1,1,1345.0,0.0
TXN000550,M003,C001351,607.53,NETBANKING,captured,9,1,1,1,607.53,0.0
TXN000551,M002,C002276,1706.55,UPI,captured,7,1,1,1,1706.55,0.0
TXN000552,M002,C006251,1627.16,UPI,failed,23,0,1,0,0.0,1627.16
TXN000553,M005,C002207,3838.02,UPI,captured,4,1,1,1,3838.02,0.0
TXN000554,M005,C001918,513.91,UPI,failed,13,2,0,0,0.0,513.91
TXN000555,M005,C009314,755.47,UPI,captured,15,0,1,1,755.47,0.0
TXN000556,M003,C000609,6341.63,UPI,captured,16,2,1,1,6341.63,0.0
TXN000557,M005,C008961,1561.24,UPI,captured,15,0,1,1,1561.24,0.0
TXN000558,M001,C000784,1639.56,UPI,captured,17,0,0,0,1639.56,0.0
TXN000559,M004,C007067,2900.87,UPI,captured,12,0,0,0,2900.87,0.0
TXN000560,M001,C002390,5709.58,WALLET,captured,14,0,1,1,5709.58,0.0
TXN000561,M001,C000168,528.75,UPI,captured,1,0,0,0,528.75,0.0
TXN000562,M005,C004780,7673.03,UPI,failed,15,0,0,0,0.0,7673.03
TXN000563,M004,C006776,1293.47,UPI,captured,4,0,1,1,1293.47,0.0
TXN000564,M004,C003257,1654.21,UPI,captured,10,0,1,1,1654.21,0.0
TXN000565,M004,C002480,1405.36,NETBANKING,captured,3,0,1,1,1405.36,0.0
TXN000566,M003,C007592,4439.3,UPI,captured,9,0,1,1,4439.3,0.0
TXN000567,M005,C009172,2883.52,WALLET,captured,10,2,1,1,2883.52,0.0
TXN000568,M004,C002817,1192.77,UPI,captured,18,0,1,1,1192.77,0.0
TXN000569,M003,C008983,543.74,NETBANKING,captured,6,0,1,1,543.74,0.0
TXN000570,M002,C001475,1102.88,UPI,captured,19,2,1,1,1102.88,0.0
TXN000571,M002,C008126,459.47,NETBANKING,failed,20,0,1,0,0.0,459.47
TXN000572,M003,C004002,2732.28,CARD,captured,17,0,1,1,2732.28,0.0
TXN000573,M003,C007472,778.4,UPI,captured,23,0,1,1,778.4,0.0
TXN000574,M005,C007741,1234.03,UPI,captured,17,0,1,1,1234.03,0.0
TXN000575,M005,C009319,3423.89,CARD,captured,2,0,0,0,3423.89,0.0
TXN000576,M002,C009943,2554.6,UPI,captured,18,3,1,1,2554.6,0.0
TXN000577,M004,C006027,1819.93,CARD,captured,19,0,1,1,1819.93,0.0
TXN000578,M002,C004751,708.74,CARD,captured,16,1,1,1,708.74,0.0
TXN000579,M004,C007307,1974.67,UPI,captured,14,1,1,1,1974.67,0.0
TXN000580,M004,C008944,708.92,CARD,failed,9,1,0,0,0.0,708.92
TXN000581,M005,C001233,1989.19,WALLET,captured,5,1,0,0,1989.19,0.0
TXN000582,M001,C006082,470.77,NETBANKING,captured,11,0,1,1,470.77,0.0
TXN000583,M001,C009051,3518.31,UPI,failed,10,0,0,0,0.0,3518.31
TXN000584,M003,C004415,1571.27,CARD,captured,9,0,1,1,1571.27,0.0
TXN000585,M005,C003861,1325.82,UPI,captured,12,0,1,1,1325.82,0.0
TXN000586,M004,C004729,1831.61,UPI,failed,4,0,1,0,0.0,1831.61
TXN000587,M001,C007646,1221.25,CARD,captured,11,0,1,1,1221.25,0.0
TXN000588,M004,C002700,1414.32,UPI,captured,17,1,1,1,1414.32,0.0
TXN000589,M001,C007280,3763.25,UPI,captured,12,0,1,1,3763.25,0.0
TXN000590,M001,C008075,3120.37,CARD,captured,12,3,1,1,3120.37,0.0
TXN000591,M001,C005046,2369.39,NETBANKING,captured,6,0,1,1,2369.39,0.0
TXN000592,M005,C002001,1638.59,UPI,captured,10,1,1,1,1638.59,0.0
TXN000593,M002,C006007,1039.85,UPI,captured,11,0,1,1,1039.85,0.0
TXN000594,M004,C000240,3159.96,CARD,captured,20,0,1,1,3159.96,0.0
TXN000595,M005,C007440,646.5,CARD,captured,1,0,1,1,646.5,0.0
TXN000596,M005,C002191,5581.36,WALLET,captured,12,0,1,1,5581.36,0.0
TXN000597,M005,C004215,2366.75,UPI,captured,9,0,0,0,2366.75,0.0
TXN000598,M005,C004692,3447.72,CARD,captured,15,0,1,1,3447.72,0.0
TXN000599,M005,C002016,1947.42,CARD,failed,1,2,1,0,0.0,1947.42
TXN000600,M003,C005371,1214.55,UPI,captured,23,1,1,1,1214.55,0.0
TXN000601,M004,C000163,2860.3,UPI,failed,8,0,1,0,0.0,2860.3
TXN000602,M005,C004750,434.47,NETBANKING,captured,20,0,1,1,434.47,0.0
TXN000603,M004,C008542,836.39,CARD,captured,0,0,0,0,836.39,0.0
TXN000604,M003,C000031,1149.57,UPI,captured,1,1,1,1,1149.57,0.0
TXN000605,M003,C006602,443.75,WALLET,captured,23,2,1,1,443.75,0.0
TXN000606,M004,C008006,2229.71,NETBANKING,captured,22,2,0,0,2229.71,0.0
TXN000607,M001,C002176,3687.51,UPI,failed,17,1,1,0,0.0,3687.51
TXN000608,M002,C002827,341.36,UPI,captured,18,1,1,1,341.36,0.0
TXN000609,M001,C003620,960.64,WALLET,captured,12,0,1,1,960.64,0.0
TXN000610,M001,C005066,1169.5,UPI,captured,16,0,1,1,1169.5,0.0
TXN000611,M001,C000848,1734.28,UPI,captured,5,1,1,1,1734.28,0.0
TXN000612,M005,C000792,2654.38,UPI,captured,9,0,0,0,2654.38,0.0
TXN000613,M003,C007893,1071.61,NETBANKING,captured,4,0,0,0,1071.61,0.0
TXN000614,M001,C000509,2843.2,UPI,captured,20,1,1,1,2843.2,0.0
TXN000615,M003,C007080,1437.56,UPI,failed,21,0,1,1,0.0,1437.56
TXN000616,M004,C007978,826.93,UPI,failed,21,2,1,1,0.0,826.93
TXN000617,M002,C004333,1610.79,WALLET,captured,5,2,1,1,1610.79,0.0
TXN000618,M004,C007776,487.55,UPI,captured,3,0,1,1,487.55,0.0
TXN000619,M004,C009205,1092.63,UPI,captured,19,0,1,1,1092.63,0.0
TXN000620,M005,C003025,1163.99,CARD,captured,13,0,1,1,1163.99,0.0
TXN000621,M002,C003071,825.63,UPI,captured,23,2,1,1,825.63,0.0
TXN000622,M004,C001075,10158.65,UPI,captured,16,0,0,0,10158.65,0.0
TXN000623,M004,C005969,3794.24,NETBANKING,captured,23,0,1,1,3794.24,0.0
TXN000624,M002,C000469,1571.59,UPI,captured,15,0,0,0,1571.59,0.0
TXN000625,M002,C001916,1885.84,UPI,captured,12,0,1,1,1885.84,0.0
TXN000626,M004,C004484,2025.45,CARD,captured,23,3,1,1,2025.45,0.0
TXN000627,M002,C007230,2207.58,UPI,captured,4,1,1,1,2207.58,0.0
TXN000628,M004,C007321,4673.51,UPI,captured,7,0,1,1,4673.51,0.0
TXN000629,M004,C000736,2812.87,UPI,captured,4,0,0,0,2812.87,0.0
TXN000630,M005,C008134,273.54,UPI,captured,19,1,0,0,273.54,0.0
TXN000631,M001,C008170,2609.37,CARD,captured,13,0,1,1,2609.37,0.0
TXN000632,M004,C005049,685.83,UPI,captured,19,1,1,1,685.83,0.0
TXN000633,M003,C005822,859.74,UPI,failed,20,0,0,0,0.0,859.74
TXN000634,M001,C005677,2936.74,UPI,captured,2,0,1,1,2936.74,0.0
TXN000635,M001,C004478,301.71,CARD,captured,9,0,1,1,301.71,0.0
TXN000636,M001,C000096,5271.44,CARD,captured,9,0,1,1,5271.44,0.0
TXN000637,M005,C009104,2575.67,UPI,captured,2,3,1,1,2575.67,0.0
TXN000638,M004,C004389,1749.3,UPI,captured,10,0,1,1,1749.3,0.0
TXN000639,M005,C004437,2609.94,UPI,captured,19,2,0,0,2609.94,0.0
TXN000640,M004,C008911,3356.96,UPI,captured,20,0,1,1,3356.96,0.0
TXN000641,M005,C006682,1600.88,CARD,captured,12,2,1,1,1600.88,0.0
TXN000642,M005,C009566,2488.0,UPI,captured,7,0,0,0,2488.0,0.0
TXN000643,M003,C007016,611.61,WALLET,captured,1,1,1,1,611.61,0.0
TXN000644,M005,C007375,2564.57,NETBANKING,captured,8,3,1,1,2564.57,0.0
TXN000645,M002,C005056,2177.99,UPI,captured,4,0,1,1,2177.99,0.0
TXN000646,M003,C007659,4236.02,UPI,captured,4,0,1,1,4236.02,0.0
TXN000647,M005,C007003,1539.66,CARD,captured,14,0,1,1,1539.66,0.0
TXN000648,M001,C006011,1711.53,WALLET,captured,1,0,1,1,1711.53,0.0
TXN000649,M002,C003682,639.92,WALLET,captured,22,1,1,1,639.92,0.0
TXN000650,M002,C007191,1338.84,UPI,captured,23,0,1,1,1338.84,0.0
TXN000651,M002,C002810,2184.41,UPI,failed,0,0,1,0,0.0,2184.41
TXN000652,M003,C006036,2356.35,CARD,captured,19,0,1,1,2356.35,0.0
TXN000653,M005,C006127,5273.86,NETBANKING,captured,10,0,1,1,5273.86,0.0
TXN000654,M005,C008697,1937.57,UPI,captured,1,1,1,1,1937.57,0.0
TXN000655,M001,C006129,1243.63,UPI,failed,12,1,1,0,0.0,1243.63
TXN000656,M001,C005979,2090.86,CARD,captured,23,0,1,1,2090.86,0.0
TXN000657,M002,C004061,857.54,WALLET,captured,13,1,1,1,857.54,0.0
TXN000658,M001,C002985,3866.28,UPI,captured,2,0,1,1,3866.28,0.0
TXN000659,M003,C002797,769.07,CARD,captured,1,1,1,1,769.07,0.0
TXN000660,M005,C005445,968.62,WALLET,captured,9,1,1,1,968.62,0.0
TXN000661,M002,C004932,566.57,UPI,captured,15,0,1,1,566.57,0.0
TXN000662,M001,C003927,1431.22,UPI,captured,21,0,1,1,1431.22,0.0
TXN000663,M003,C007957,2244.3,UPI,captured,20,0,0,0,2244.3,0.0
TXN000664,M003,C003809,5027.21,CARD,captured,1,0,1,1,5027.21,0.0
